Object_ID, Length, Assignment
SRR7497167.11659,1945,NA
SRR7497167.11660,9759,NA
SRR7497167.11661,2033,NA
SRR7497167.11662,3944,NA
SRR7497167.11663,1496,NA
SRR7497167.11664,1050,NA
SRR7497167.11665,2738,NA
SRR7497167.11666,9615,NA
SRR7497167.11667,4844,NA
SRR7497167.11668,2431,NA
SRR7497167.11669,11211,NA
SRR7497167.11670,6286,NA
SRR7497167.11671,741,NA
SRR7497167.11672,1142,NA
SRR7497167.11673,901,NA
SRR7497167.11674,2964,NA
SRR7497167.11675,5112,NA
SRR7497167.11676,1432,NA
SRR7497167.11677,912,NA
SRR7497167.11678,2191,NA
SRR7497167.11679,4751,NA
SRR7497167.11680,4803,NA
SRR7497167.11681,795,NA
SRR7497167.11682,8460,NA
SRR7497167.11683,2892,NA
SRR7497167.11684,587,NA
SRR7497167.11685,2168,NA
SRR7497167.11686,1836,5833
SRR7497167.11687,8126,NA
SRR7497167.11688,623,NA
SRR7497167.11689,11453,NA
SRR7497167.11690,6265,NA
SRR7497167.11691,4335,NA
SRR7497167.11692,2085,NA
SRR7497167.11693,6118,NA
SRR7497167.11694,3919,NA
SRR7497167.11695,7194,NA
SRR7497167.11696,616,NA
SRR7497167.11697,5721,NA
SRR7497167.11698,4240,NA
SRR7497167.11699,881,NA
SRR7497167.11700,3719,NA
SRR7497167.11701,3210,NA
SRR7497167.11702,6571,NA
SRR7497167.11703,7864,NA
SRR7497167.11704,2537,NA
SRR7497167.11705,3663,NA
SRR7497167.11706,714,NA
SRR7497167.11707,822,NA
SRR7497167.11708,9507,NA
SRR7497167.11709,859,NA
SRR7497167.11710,11720,NA
SRR7497167.11711,1039,NA
SRR7497167.11712,433,NA
SRR7497167.11713,2055,NA
SRR7497167.11714,5615,NA
SRR7497167.11715,1818,NA
SRR7497167.11716,1800,NA
SRR7497167.11717,1485,5833
SRR7497167.11718,7435,NA
SRR7497167.11719,7804,NA
SRR7497167.11720,3474,NA
SRR7497167.11721,6862,NA
SRR7497167.11722,750,NA
SRR7497167.11723,2925,NA
SRR7497167.11724,1700,NA
SRR7497167.11725,7442,NA
SRR7497167.11726,8640,NA
SRR7497167.11727,4018,NA
SRR7497167.11728,3042,NA
SRR7497167.11729,973,NA
SRR7497167.11730,1887,NA
SRR7497167.11731,3685,5833
SRR7497167.11732,2799,NA
SRR7497167.11733,2671,NA
SRR7497167.11734,4018,NA
SRR7497167.11735,2900,NA
SRR7497167.11736,554,NA
SRR7497167.11737,2863,NA
SRR7497167.11738,4827,NA
SRR7497167.11739,4234,NA
SRR7497167.11740,1449,5833
SRR7497167.11741,11886,NA
SRR7497167.11742,2439,NA
SRR7497167.11743,2807,NA
SRR7497167.11744,3293,NA
SRR7497167.11745,9150,NA
SRR7497167.11746,6931,NA
SRR7497167.11747,3327,NA
SRR7497167.11748,7062,NA
SRR7497167.11749,4152,5833
SRR7497167.11750,9509,NA
SRR7497167.11751,2377,NA
SRR7497167.11752,2075,NA
SRR7497167.11753,2819,NA
SRR7497167.11754,982,NA
SRR7497167.11755,1705,NA
SRR7497167.11756,1742,NA
SRR7497167.11757,6712,NA
SRR7497167.11758,3962,NA
SRR7497167.11759,7938,NA
SRR7497167.11760,3975,NA
SRR7497167.11761,416,NA
SRR7497167.11762,11486,NA
SRR7497167.11763,1595,NA
SRR7497167.11764,1879,NA
SRR7497167.11765,10430,NA
SRR7497167.11766,3377,NA
SRR7497167.11767,445,NA
SRR7497167.11768,2493,NA
SRR7497167.11769,5977,NA
SRR7497167.11770,10286,5833
SRR7497167.11771,2366,NA
SRR7497167.11772,5473,NA
SRR7497167.11773,5676,5833
SRR7497167.11774,5253,NA
SRR7497167.11775,2069,NA
SRR7497167.11776,5177,NA
SRR7497167.11777,4595,NA
SRR7497167.11778,6714,666
SRR7497167.11779,6842,NA
SRR7497167.11780,9961,NA
SRR7497167.11781,2029,NA
SRR7497167.11782,1134,NA
SRR7497167.11783,3261,NA
SRR7497167.11784,7395,NA
SRR7497167.11785,517,NA
SRR7497167.11786,8833,NA
SRR7497167.11787,2191,NA
SRR7497167.11788,2763,NA
SRR7497167.11789,2954,NA
SRR7497167.11790,1280,NA
SRR7497167.11791,2709,NA
SRR7497167.11792,4771,NA
SRR7497167.11793,1246,NA
SRR7497167.11794,3987,NA
SRR7497167.11795,3815,NA
SRR7497167.11796,9218,NA
SRR7497167.11797,9545,NA
SRR7497167.11798,2033,NA
SRR7497167.11799,5479,NA
SRR7497167.11800,11155,NA
SRR7497167.11801,1128,NA
SRR7497167.11802,3010,NA
SRR7497167.11803,1169,NA
SRR7497167.11804,2443,NA
SRR7497167.11805,6683,NA
SRR7497167.11806,3609,NA
SRR7497167.11807,3755,NA
SRR7497167.11808,6755,NA
SRR7497167.11809,4881,NA
SRR7497167.11810,2400,NA
SRR7497167.11811,1522,NA
SRR7497167.11812,6383,NA
SRR7497167.11813,3902,NA
SRR7497167.11814,534,NA
SRR7497167.11815,935,NA
SRR7497167.11816,4088,NA
SRR7497167.11817,3620,NA
SRR7497167.11818,3330,NA
SRR7497167.11819,1207,NA
SRR7497167.11820,5321,NA
SRR7497167.11821,7552,NA
SRR7497167.11822,8095,NA
SRR7497167.11823,557,NA
SRR7497167.11824,3926,NA
SRR7497167.11825,2276,NA
SRR7497167.11826,1039,NA
SRR7497167.11827,739,NA
SRR7497167.11828,4096,NA
SRR7497167.11829,7176,NA
SRR7497167.11830,6743,NA
SRR7497167.11831,1195,NA
SRR7497167.11832,2249,NA
SRR7497167.11833,652,NA
SRR7497167.11834,12977,NA
SRR7497167.11835,2076,NA
SRR7497167.11836,8039,NA
SRR7497167.11837,1640,NA
SRR7497167.11838,3944,NA
SRR7497167.11839,1687,NA
SRR7497167.11840,1616,NA
SRR7497167.11841,3191,NA
SRR7497167.11842,1661,NA
SRR7497167.11843,1521,NA
SRR7497167.11844,3213,NA
SRR7497167.11845,722,NA
SRR7497167.11846,973,NA
SRR7497167.11847,2933,NA
SRR7497167.11848,5728,NA
SRR7497167.11849,636,NA
SRR7497167.11850,669,NA
SRR7497167.11851,1566,NA
SRR7497167.11852,5423,NA
SRR7497167.11853,5792,NA
SRR7497167.11854,574,NA
SRR7497167.11855,3203,NA
SRR7497167.11856,1483,NA
SRR7497167.11857,4153,NA
SRR7497167.11858,5519,NA
SRR7497167.11859,3551,NA
SRR7497167.11860,1108,NA
SRR7497167.11861,1278,NA
SRR7497167.11862,1897,NA
SRR7497167.11863,3104,NA
SRR7497167.11864,8473,NA
SRR7497167.11865,4205,NA
SRR7497167.11866,1291,NA
SRR7497167.11867,3310,NA
SRR7497167.11868,3299,NA
SRR7497167.11869,4853,NA
SRR7497167.11870,4263,5833
SRR7497167.11871,6111,NA
SRR7497167.11872,1425,NA
SRR7497167.11873,492,NA
SRR7497167.11874,2451,NA
SRR7497167.11875,2387,NA
SRR7497167.11876,428,NA
SRR7497167.11877,1825,NA
SRR7497167.11878,10405,NA
SRR7497167.11879,1290,NA
SRR7497167.11880,1237,5501
SRR7497167.11881,1025,NA
SRR7497167.11882,1251,NA
SRR7497167.11883,686,NA
SRR7497167.11884,3264,NA
SRR7497167.11885,1080,NA
SRR7497167.11886,1007,NA
SRR7497167.11887,1753,NA
SRR7497167.11888,1556,NA
SRR7497167.11889,1304,NA
SRR7497167.11890,3016,NA
SRR7497167.11891,5471,NA
SRR7497167.11892,419,NA
SRR7497167.11893,3705,NA
SRR7497167.11894,778,NA
SRR7497167.11895,7534,NA
SRR7497167.11896,5858,NA
SRR7497167.11897,3901,NA
SRR7497167.11898,2565,NA
SRR7497167.11899,2918,NA
SRR7497167.11900,814,NA
SRR7497167.11901,2388,5833
SRR7497167.11902,2054,NA
SRR7497167.11903,3409,NA
SRR7497167.11904,3636,NA
SRR7497167.11905,4291,NA
SRR7497167.11906,1895,NA
SRR7497167.11907,5573,NA
SRR7497167.11908,958,NA
SRR7497167.11909,1972,NA
SRR7497167.11910,3501,NA
SRR7497167.11911,4065,5833
SRR7497167.11912,3736,NA
SRR7497167.11913,705,NA
SRR7497167.11914,4093,NA
SRR7497167.11915,1270,NA
SRR7497167.11916,1173,NA
SRR7497167.11917,8239,NA
SRR7497167.11918,10132,NA
SRR7497167.11919,1766,NA
SRR7497167.11920,5489,NA
SRR7497167.11921,1933,NA
SRR7497167.11922,1028,NA
SRR7497167.11923,3412,NA
SRR7497167.11924,8043,NA
SRR7497167.11925,884,NA
SRR7497167.11926,1992,NA
SRR7497167.11927,5134,NA
SRR7497167.11928,5273,NA
SRR7497167.11929,4031,NA
SRR7497167.11930,1703,NA
SRR7497167.11931,4160,NA
SRR7497167.11932,622,NA
SRR7497167.11933,6986,NA
SRR7497167.11934,1933,NA
SRR7497167.11935,811,NA
SRR7497167.11936,3055,NA
SRR7497167.11937,815,NA
SRR7497167.11938,435,NA
SRR7497167.11939,1588,NA
SRR7497167.11940,1804,NA
SRR7497167.11941,836,NA
SRR7497167.11942,7883,NA
SRR7497167.11943,7744,NA
SRR7497167.11944,9619,NA
SRR7497167.11945,8808,NA
SRR7497167.11946,1027,NA
SRR7497167.11947,6389,NA
SRR7497167.11948,1387,NA
SRR7497167.11949,8227,NA
SRR7497167.11950,1920,NA
SRR7497167.11951,2918,NA
SRR7497167.11952,2216,NA
SRR7497167.11953,4267,NA
SRR7497167.11954,2898,NA
SRR7497167.11955,1102,NA
SRR7497167.11956,7188,NA
SRR7497167.11957,5621,NA
SRR7497167.11958,2946,NA
SRR7497167.11959,511,NA
SRR7497167.11960,10476,5833
SRR7497167.11961,3925,NA
SRR7497167.11962,1908,NA
SRR7497167.11963,559,NA
SRR7497167.11964,961,NA
SRR7497167.11965,668,NA
SRR7497167.11966,4660,NA
SRR7497167.11967,11386,NA
SRR7497167.11968,9962,NA
SRR7497167.11969,4453,727
SRR7497167.11970,1139,NA
SRR7497167.11971,9479,NA
SRR7497167.11972,869,NA
SRR7497167.11973,9603,NA
SRR7497167.11974,8386,NA
SRR7497167.11975,7255,NA
SRR7497167.11976,1490,NA
SRR7497167.11977,1130,NA
SRR7497167.11978,1927,NA
SRR7497167.11979,7621,NA
SRR7497167.11980,8014,NA
SRR7497167.11981,3371,NA
SRR7497167.11982,11596,NA
SRR7497167.11983,3628,NA
SRR7497167.11984,1716,NA
SRR7497167.11985,5027,NA
SRR7497167.11986,956,NA
SRR7497167.11987,774,NA
SRR7497167.11988,2717,NA
SRR7497167.11989,4531,NA
SRR7497167.11990,667,NA
SRR7497167.11991,3129,NA
SRR7497167.11992,8491,NA
SRR7497167.11993,2861,NA
SRR7497167.11994,6417,NA
SRR7497167.11995,6515,NA
SRR7497167.11996,851,NA
SRR7497167.11997,10060,NA
SRR7497167.11998,701,NA
SRR7497167.11999,4763,NA
SRR7497167.12000,4183,NA
SRR7497167.12001,301,NA
SRR7497167.12002,4516,NA
SRR7497167.12003,1324,NA
SRR7497167.12004,3696,NA
SRR7497167.12005,1288,NA
SRR7497167.12006,851,NA
SRR7497167.12007,1238,NA
SRR7497167.12008,7244,NA
SRR7497167.12009,3295,287
SRR7497167.12010,1764,NA
SRR7497167.12011,4219,NA
SRR7497167.12012,664,NA
SRR7497167.12013,1065,NA
SRR7497167.12014,4180,NA
SRR7497167.12015,1489,NA
SRR7497167.12016,2247,NA
SRR7497167.12017,1039,NA
SRR7497167.12018,3149,NA
SRR7497167.12019,7330,NA
SRR7497167.12020,1614,5501
SRR7497167.12021,2540,NA
SRR7497167.12022,1979,NA
SRR7497167.12023,7748,NA
SRR7497167.12024,996,NA
SRR7497167.12025,2235,NA
SRR7497167.12026,5095,NA
SRR7497167.12027,2746,NA
SRR7497167.12028,2936,NA
SRR7497167.12029,8132,NA
SRR7497167.12030,1163,NA
SRR7497167.12031,10371,NA
SRR7497167.12032,2088,NA
SRR7497167.12033,1768,NA
SRR7497167.12034,6308,NA
SRR7497167.12035,2469,NA
SRR7497167.12036,2107,NA
SRR7497167.12037,4219,NA
SRR7497167.12038,2465,NA
SRR7497167.12039,6668,NA
SRR7497167.12040,7772,NA
SRR7497167.12041,2462,NA
SRR7497167.12042,7769,NA
SRR7497167.12043,4377,NA
SRR7497167.12044,887,NA
SRR7497167.12045,6368,NA
SRR7497167.12046,1768,NA
SRR7497167.12047,1139,NA
SRR7497167.12048,926,NA
SRR7497167.12049,4465,NA
SRR7497167.12050,1789,NA
SRR7497167.12051,6711,NA
SRR7497167.12052,7672,NA
SRR7497167.12053,10460,5833
SRR7497167.12054,4453,562
SRR7497167.12055,7150,NA
SRR7497167.12056,4586,NA
SRR7497167.12057,1327,NA
SRR7497167.12058,1291,NA
SRR7497167.12059,4005,NA
SRR7497167.12060,2905,NA
SRR7497167.12061,1677,NA
SRR7497167.12062,7559,NA
SRR7497167.12063,2467,NA
SRR7497167.12064,7155,NA
SRR7497167.12065,2078,NA
SRR7497167.12066,7245,NA
SRR7497167.12067,900,NA
SRR7497167.12068,3380,NA
SRR7497167.12069,1229,NA
SRR7497167.12070,2560,NA
SRR7497167.12071,9669,NA
SRR7497167.12072,3994,NA
SRR7497167.12073,4628,NA
SRR7497167.12074,7512,NA
SRR7497167.12075,4484,NA
SRR7497167.12076,2205,NA
SRR7497167.12077,4487,NA
SRR7497167.12078,7525,NA
SRR7497167.12079,3815,NA
SRR7497167.12080,960,NA
SRR7497167.12081,1966,NA
SRR7497167.12082,4833,NA
SRR7497167.12083,6301,NA
SRR7497167.12084,954,NA
SRR7497167.12085,4857,NA
SRR7497167.12086,735,NA
SRR7497167.12087,7588,NA
SRR7497167.12088,5950,NA
SRR7497167.12089,1556,NA
SRR7497167.12090,1905,NA
SRR7497167.12091,9784,NA
SRR7497167.12092,1062,NA
SRR7497167.12093,2500,NA
SRR7497167.12094,6711,NA
SRR7497167.12095,1862,5501
SRR7497167.12096,1184,NA
SRR7497167.12097,1051,NA
SRR7497167.12098,3991,NA
SRR7497167.12099,1992,NA
SRR7497167.12100,3701,NA
SRR7497167.12101,7140,NA
SRR7497167.12102,428,NA
SRR7497167.12103,3357,NA
SRR7497167.12104,2896,NA
SRR7497167.12105,10647,NA
SRR7497167.12106,406,NA
SRR7497167.12107,1634,NA
SRR7497167.12108,945,NA
SRR7497167.12109,4686,NA
SRR7497167.12110,2292,NA
SRR7497167.12111,1756,NA
SRR7497167.12112,5021,NA
SRR7497167.12113,458,NA
SRR7497167.12114,3059,NA
SRR7497167.12115,9294,NA
SRR7497167.12116,3027,NA
SRR7497167.12117,1938,NA
SRR7497167.12118,369,NA
SRR7497167.12119,6564,NA
SRR7497167.12120,7581,NA
SRR7497167.12121,6801,5501
SRR7497167.12122,6282,NA
SRR7497167.12123,4130,NA
SRR7497167.12124,1312,NA
SRR7497167.12125,2345,NA
SRR7497167.12126,6393,NA
SRR7497167.12127,738,NA
SRR7497167.12128,1523,NA
SRR7497167.12129,811,NA
SRR7497167.12130,6322,NA
SRR7497167.12131,1730,NA
SRR7497167.12132,3137,NA
SRR7497167.12133,3949,NA
SRR7497167.12134,3610,NA
SRR7497167.12135,465,NA
SRR7497167.12136,9366,NA
SRR7497167.12137,400,NA
SRR7497167.12138,1894,NA
SRR7497167.12139,15163,NA
SRR7497167.12140,1693,NA
SRR7497167.12141,4469,NA
SRR7497167.12142,2663,NA
SRR7497167.12143,11971,NA
SRR7497167.12144,1173,NA
SRR7497167.12145,3576,5833
SRR7497167.12146,8374,NA
SRR7497167.12147,3422,NA
SRR7497167.12148,1841,NA
SRR7497167.12149,510,NA
SRR7497167.12150,5376,NA
SRR7497167.12151,5304,NA
SRR7497167.12152,10669,NA
SRR7497167.12153,7555,NA
SRR7497167.12154,1575,NA
SRR7497167.12155,6716,NA
SRR7497167.12156,6389,NA
SRR7497167.12157,1301,NA
SRR7497167.12158,12859,NA
SRR7497167.12159,5265,NA
SRR7497167.12160,5996,NA
SRR7497167.12161,3382,NA
SRR7497167.12162,3378,NA
SRR7497167.12163,1534,NA
SRR7497167.12164,1141,NA
SRR7497167.12165,440,NA
SRR7497167.12166,2837,NA
SRR7497167.12167,4768,NA
SRR7497167.12168,2445,NA
SRR7497167.12169,2728,NA
SRR7497167.12170,3991,NA
SRR7497167.12171,3632,NA
SRR7497167.12172,1445,5833
SRR7497167.12173,2185,NA
SRR7497167.12174,1630,5833
SRR7497167.12175,541,NA
SRR7497167.12176,916,NA
SRR7497167.12177,1240,NA
SRR7497167.12178,1131,NA
SRR7497167.12179,1450,NA
SRR7497167.12180,890,NA
SRR7497167.12181,2886,NA
SRR7497167.12182,5813,NA
SRR7497167.12183,1846,NA
SRR7497167.12184,7681,NA
SRR7497167.12185,2256,NA
SRR7497167.12186,8958,NA
SRR7497167.12187,4902,NA
SRR7497167.12188,3278,NA
SRR7497167.12189,6181,NA
SRR7497167.12190,4872,NA
SRR7497167.12191,2047,NA
SRR7497167.12192,2457,NA
SRR7497167.12193,847,NA
SRR7497167.12194,2855,NA
SRR7497167.12195,2018,NA
SRR7497167.12196,1647,NA
SRR7497167.12197,1540,NA
SRR7497167.12198,3252,5833
SRR7497167.12199,8866,NA
SRR7497167.12200,10379,NA
SRR7497167.12201,2960,NA
SRR7497167.12202,3107,NA
SRR7497167.12203,3199,NA
SRR7497167.12204,4885,NA
SRR7497167.12205,6491,666
SRR7497167.12206,608,NA
SRR7497167.12207,7827,NA
SRR7497167.12208,2633,NA
SRR7497167.12209,2842,NA
SRR7497167.12210,5053,NA
SRR7497167.12211,5782,NA
SRR7497167.12212,1331,NA
SRR7497167.12213,1529,NA
SRR7497167.12214,4337,NA
SRR7497167.12215,1593,NA
SRR7497167.12216,3107,NA
SRR7497167.12217,3008,NA
SRR7497167.12218,457,NA
SRR7497167.12219,2632,NA
SRR7497167.12220,3009,NA
SRR7497167.12221,8614,NA
SRR7497167.12222,1065,NA
SRR7497167.12223,2433,NA
SRR7497167.12224,6082,NA
SRR7497167.12225,5085,NA
SRR7497167.12226,5051,NA
SRR7497167.12227,1227,NA
SRR7497167.12228,3903,NA
SRR7497167.12229,6962,NA
SRR7497167.12230,5459,NA
SRR7497167.12231,8236,5833
SRR7497167.12232,3213,NA
SRR7497167.12233,11043,NA
SRR7497167.12234,2305,NA
SRR7497167.12235,3202,NA
SRR7497167.12236,2379,NA
SRR7497167.12237,3008,NA
SRR7497167.12238,938,NA
SRR7497167.12239,4686,NA
SRR7497167.12240,5609,NA
SRR7497167.12241,4757,NA
SRR7497167.12242,3745,NA
SRR7497167.12243,1031,NA
SRR7497167.12244,2109,NA
SRR7497167.12245,10279,NA
SRR7497167.12246,3607,NA
SRR7497167.12247,2268,NA
SRR7497167.12248,368,NA
SRR7497167.12249,2416,NA
SRR7497167.12250,654,NA
SRR7497167.12251,1937,NA
SRR7497167.12252,9545,NA
SRR7497167.12253,1495,NA
SRR7497167.12254,1154,NA
SRR7497167.12255,2336,NA
SRR7497167.12256,8250,NA
SRR7497167.12257,5319,NA
SRR7497167.12258,527,NA
SRR7497167.12259,4952,NA
SRR7497167.12260,1981,NA
SRR7497167.12261,581,NA
SRR7497167.12262,1449,NA
SRR7497167.12263,7172,NA
SRR7497167.12264,3920,NA
SRR7497167.12265,1121,NA
SRR7497167.12266,2984,NA
SRR7497167.12267,5062,NA
SRR7497167.12268,10854,NA
SRR7497167.12269,11814,5833
SRR7497167.12270,3251,NA
SRR7497167.12271,1458,NA
SRR7497167.12272,2399,NA
SRR7497167.12273,2094,NA
SRR7497167.12274,364,NA
SRR7497167.12275,1097,NA
SRR7497167.12276,1009,NA
SRR7497167.12277,2077,NA
SRR7497167.12278,1042,NA
SRR7497167.12279,2343,NA
SRR7497167.12280,3467,5501
SRR7497167.12281,922,NA
SRR7497167.12282,3130,NA
SRR7497167.12283,1166,NA
SRR7497167.12284,2657,NA
SRR7497167.12285,3420,NA
SRR7497167.12286,8434,5833
SRR7497167.12287,6066,NA
SRR7497167.12288,1045,NA
SRR7497167.12289,9216,NA
SRR7497167.12290,1253,NA
SRR7497167.12291,4075,NA
SRR7497167.12292,5264,NA
SRR7497167.12293,3060,NA
SRR7497167.12294,2401,NA
SRR7497167.12295,2819,5833
SRR7497167.12296,5300,NA
SRR7497167.12297,4826,NA
SRR7497167.12298,1948,NA
SRR7497167.12299,3295,NA
SRR7497167.12300,2246,NA
SRR7497167.12301,3720,NA
SRR7497167.12302,5914,NA
SRR7497167.12303,10905,NA
SRR7497167.12304,2757,NA
SRR7497167.12305,9077,NA
SRR7497167.12306,2197,NA
SRR7497167.12307,2087,NA
SRR7497167.12308,814,NA
SRR7497167.12309,3411,NA
SRR7497167.12310,1797,NA
SRR7497167.12311,955,NA
SRR7497167.12312,2186,NA
SRR7497167.12313,2298,NA
SRR7497167.12314,661,NA
SRR7497167.12315,6635,NA
SRR7497167.12316,4888,NA
SRR7497167.12317,3384,NA
SRR7497167.12318,1852,NA
SRR7497167.12319,5089,NA
SRR7497167.12320,2274,NA
SRR7497167.12321,2064,NA
SRR7497167.12322,773,NA
SRR7497167.12323,2188,NA
SRR7497167.12324,1646,NA
SRR7497167.12325,1408,NA
SRR7497167.12326,10176,5833
SRR7497167.12327,8178,NA
SRR7497167.12328,5071,5501
SRR7497167.12329,1630,NA
SRR7497167.12330,1774,NA
SRR7497167.12331,9190,NA
SRR7497167.12332,4209,NA
SRR7497167.12333,7036,5501
SRR7497167.12334,5834,NA
SRR7497167.12335,959,NA
SRR7497167.12336,2443,NA
SRR7497167.12337,2336,NA
SRR7497167.12338,3631,NA
SRR7497167.12339,1323,NA
SRR7497167.12340,1552,NA
SRR7497167.12341,2722,NA
SRR7497167.12342,1791,NA
SRR7497167.12343,2370,NA
SRR7497167.12344,802,NA
SRR7497167.12345,1804,NA
SRR7497167.12346,995,NA
SRR7497167.12347,7951,NA
SRR7497167.12348,6201,NA
SRR7497167.12349,7278,NA
SRR7497167.12350,870,NA
SRR7497167.12351,4700,NA
SRR7497167.12352,495,NA
SRR7497167.12353,3099,NA
SRR7497167.12354,1971,NA
SRR7497167.12355,2999,NA
SRR7497167.12356,6439,562
SRR7497167.12357,5344,NA
SRR7497167.12358,1415,NA
SRR7497167.12359,5427,NA
SRR7497167.12360,553,NA
SRR7497167.12361,10283,NA
SRR7497167.12362,3348,NA
SRR7497167.12363,2583,5833
SRR7497167.12364,6403,NA
SRR7497167.12365,11217,5833
SRR7497167.12366,7900,5833
SRR7497167.12367,3039,NA
SRR7497167.12368,6510,NA
SRR7497167.12369,1019,NA
SRR7497167.12370,1503,NA
SRR7497167.12371,5803,NA
SRR7497167.12372,3788,NA
SRR7497167.12373,705,NA
SRR7497167.12374,2637,NA
SRR7497167.12375,3235,NA
SRR7497167.12376,2682,NA
SRR7497167.12377,3664,NA
SRR7497167.12378,7633,NA
SRR7497167.12379,3093,480
SRR7497167.12380,3800,NA
SRR7497167.12381,3168,NA
SRR7497167.12382,533,NA
SRR7497167.12383,3068,NA
SRR7497167.12384,1604,NA
SRR7497167.12385,2338,NA
SRR7497167.12386,4649,NA
SRR7497167.12387,10785,NA
SRR7497167.12388,2957,NA
SRR7497167.12389,1898,NA
SRR7497167.12390,11035,NA
SRR7497167.12391,6771,NA
SRR7497167.12392,633,NA
SRR7497167.12393,390,NA
SRR7497167.12394,558,NA
SRR7497167.12395,7783,5501
SRR7497167.12396,4427,NA
SRR7497167.12397,1705,5833
SRR7497167.12398,2572,NA
SRR7497167.12399,7964,NA
SRR7497167.12400,2680,NA
SRR7497167.12401,3024,NA
SRR7497167.12402,1543,NA
SRR7497167.12403,953,NA
SRR7497167.12404,8578,5501
SRR7497167.12405,605,NA
SRR7497167.12406,8852,5833
SRR7497167.12407,9056,NA
SRR7497167.12408,6482,NA
SRR7497167.12409,1976,NA
SRR7497167.12410,1196,NA
SRR7497167.12411,8864,NA
SRR7497167.12412,675,NA
SRR7497167.12413,3455,NA
SRR7497167.12414,7749,NA
SRR7497167.12415,2233,NA
SRR7497167.12416,5102,NA
SRR7497167.12417,1273,NA
SRR7497167.12418,3360,NA
SRR7497167.12419,2376,NA
SRR7497167.12420,1651,NA
SRR7497167.12421,5393,NA
SRR7497167.12422,1041,NA
SRR7497167.12423,407,NA
SRR7497167.12424,1164,NA
SRR7497167.12425,3727,NA
SRR7497167.12426,6510,NA
SRR7497167.12427,7330,NA
SRR7497167.12428,5896,NA
SRR7497167.12429,8483,NA
SRR7497167.12430,1379,NA
SRR7497167.12431,2633,NA
SRR7497167.12432,7751,NA
SRR7497167.12433,498,NA
SRR7497167.12434,6067,NA
SRR7497167.12435,3436,NA
SRR7497167.12436,678,NA
SRR7497167.12437,4016,NA
SRR7497167.12438,6037,NA
SRR7497167.12439,2946,NA
SRR7497167.12440,6765,NA
SRR7497167.12441,2023,NA
SRR7497167.12442,2747,NA
SRR7497167.12443,3753,NA
SRR7497167.12444,8510,NA
SRR7497167.12445,2588,NA
SRR7497167.12446,5428,NA
SRR7497167.12447,6443,NA
SRR7497167.12448,1984,NA
SRR7497167.12449,4438,NA
SRR7497167.12450,1742,NA
SRR7497167.12451,1041,NA
SRR7497167.12452,5849,NA
SRR7497167.12453,2623,NA
SRR7497167.12454,6893,NA
SRR7497167.12455,1856,NA
SRR7497167.12456,6828,NA
SRR7497167.12457,1799,NA
SRR7497167.12458,1044,NA
SRR7497167.12459,1907,NA
SRR7497167.12460,9021,NA
SRR7497167.12461,3604,NA
SRR7497167.12462,5676,NA
SRR7497167.12463,6257,NA
SRR7497167.12464,3396,NA
SRR7497167.12465,5648,NA
SRR7497167.12466,3731,NA
SRR7497167.12467,16552,NA
SRR7497167.12468,5385,NA
SRR7497167.12469,7376,NA
SRR7497167.12470,952,NA
SRR7497167.12471,6843,NA
SRR7497167.12472,6879,NA
SRR7497167.12473,8631,NA
SRR7497167.12474,4124,NA
SRR7497167.12475,2715,NA
SRR7497167.12476,4414,NA
SRR7497167.12477,961,NA
SRR7497167.12478,4382,NA
SRR7497167.12479,1415,NA
SRR7497167.12480,4138,5833
SRR7497167.12481,6180,NA
SRR7497167.12482,2368,NA
SRR7497167.12483,11365,NA
SRR7497167.12484,8020,NA
SRR7497167.12485,1278,NA
SRR7497167.12486,2422,NA
SRR7497167.12487,1060,NA
SRR7497167.12488,2682,NA
SRR7497167.12489,3740,5833
SRR7497167.12490,1348,NA
SRR7497167.12491,2956,NA
SRR7497167.12492,3127,NA
SRR7497167.12493,4732,NA
SRR7497167.12494,2703,NA
SRR7497167.12495,1606,NA
SRR7497167.12496,1225,NA
SRR7497167.12497,2945,NA
SRR7497167.12498,10392,NA
SRR7497167.12499,5940,NA
SRR7497167.12500,1515,NA
SRR7497167.12501,8769,NA
SRR7497167.12502,1680,NA
SRR7497167.12503,777,NA
SRR7497167.12504,8450,NA
SRR7497167.12505,6723,NA
SRR7497167.12506,590,NA
SRR7497167.12507,1633,NA
SRR7497167.12508,893,5501
SRR7497167.12509,4269,NA
SRR7497167.12510,4399,NA
SRR7497167.12511,7203,NA
SRR7497167.12512,2639,NA
SRR7497167.12513,8574,NA
SRR7497167.12514,1292,NA
SRR7497167.12515,5448,NA
SRR7497167.12516,1798,NA
SRR7497167.12517,888,NA
SRR7497167.12518,2413,NA
SRR7497167.12519,2561,NA
SRR7497167.12520,7233,NA
SRR7497167.12521,8803,NA
SRR7497167.12522,7226,NA
SRR7497167.12523,488,NA
SRR7497167.12524,6080,NA
SRR7497167.12525,2931,NA
SRR7497167.12526,1347,NA
SRR7497167.12527,1728,NA
SRR7497167.12528,1833,NA
SRR7497167.12529,4121,NA
SRR7497167.12530,4892,5833
SRR7497167.12531,3881,NA
SRR7497167.12532,6035,NA
SRR7497167.12533,3093,NA
SRR7497167.12534,11186,NA
SRR7497167.12535,3671,NA
SRR7497167.12536,3669,210
SRR7497167.12537,1602,NA
SRR7497167.12538,3495,NA
SRR7497167.12539,1491,NA
